ID_Posting	ID_Posting_Parent	ID_GodotObject	ID_CommunityIdentity	id_posting_status	Headline	Comment	createdAt	VoteNegative	VotePositive
1053690500		2000117225352	675669	1		Wenn die Dummheit dieses Egomanen nicht so gefährlich wäre - Corona hat schon mehr Tote gefordert als der Vietnamkrieg. Trump ist damit der größte Massenmörder in der Geschichte der USA.	2020-05-01 07:55:08.273	False	True
1053707550	1053706192	2000117226589	499749	1		Nein, bei ansteckenden Krankheiten ist Abstand und Hygiene NIE egal!

Und genau deshalb, weil etliche so denken und ihnen alles wurscht ist, mussten solch rigide Maßnahmen getroffen werden. Danke auch vielmals dafür :-(	2020-05-01 15:16:00.190	False	True
1053719812	1053719783	2000117225352	173339	1		Tchuligom.
*geht weg*	2020-05-01 21:25:10.983	False	True
1080953871	1080953466	2000130816685	788788	1		Ich oute mich: Der Haider war mir immer suspekt, aber im Gegensatz zum Turnschudoktor hat der noch richtig was gehabt. Das zeigt auf welchen Niveau wir in der österreichischen Politik angekommen sind.	2021-10-30 18:31:03.907	False	True
1075252088	1075251514	2000128070755	144333	1		Ende Juli wirds relativ offensichtlich sein, aber der Anstieg ist da über alle Altersgruppen, der Anteil der Delta Variante stimmig dazu, man muss es nur mit den Mustern in anderen Ländern vergleichen!	2021-07-09 08:57:10.077	False	True
1075585261		2000128221499	19144	1		Alles Maßnahmen ab morgen sofort einstellen! Die Pandemie ist beendet, wenn die Politik das entscheidet.	2021-07-15 19:35:00.280	False	True
1076805586	1076804277	2000128804986	537686	1	Weil man - wie wir wissen - den Kontrollen im Tourismusbereich nicht trauen kann. In Kärnten wurde ich kein einziges Mal nach meinem Impfpass gefragt geschweige denn kontrolliert.	Ich weiss - die Touristikbetriebe haben Angst, Gäste zu verärgern. Aber ich fürchte die bessere Strategie wäre gewesen den Menschen zu vermitteln, das man ihre Sicherheit ernst nimmt.	2021-08-09 22:49:15.620	True	False
1076808195	1076808052	2000128804986	101253	1	Abgesehen davon	Dass diese Studie nicht sehr aussagekräftig ist: Geimpfte stecken sich bedeutend seltener an, weshalb sie _natürlich_ die Infektionskette eindämmen. Warum ihr Schwurbler immer 100%-Lösungen erwartet, aber jegliche Bereitschaft, selbst Teil der Lösung zu sein, vermissen lässt, kann nur auf mangelnde Intelligenz zurückzuführen sein. Aber Hauptsache man glaubt (immer noch), mit jeder neuen Studie (die man nicht wirklich versteht) eine Verschwörung aufgedeckt zu haben.	2021-08-10 00:48:07.100	True	False
1058793469	1058790979	2000119959071	655252	1		Unsere Regierung und die Firmenchefs hatten jetzt mehrere Monate Zeit, um sich zu überlegen, wie man sich das mit dem Homeoffice so vorstellt. Vermutlich wird es aber wieder so wie im März: Regierung empfiehlt Homeoffice, Chef sagt: "Gibt's ned!", obwohl es durchaus möglich wäre und somit tanzen wieder alle im Büro an.	2020-09-12 19:13:04.440	False	True
1058800620		2000119964770	45168	1		Ich werde vor lauter Stolz auf meinen grünen Parteikollegen meinen Pudel jetzt auch Rudi nennen!	2020-09-12 22:52:38.623	False	True
1058802516	1058802285	2000119959071	569757	1		Perfekt ausgesprochen. Schöner kann man es nicht sagen. Kulturgut.	2020-09-13 00:22:04.270	True	False
1052003324	1052002889	2000116305030	690404	1		Ween die es allein tun hat es keinen Effekt.
Die ich hoch-ich-mit-der-Freundin-kuschlig-auf-a-Bankl und die ich-muss-jeden-Tag-was-frisches-einkaufen sind schlimmer und verbreiten mehr.	2020-03-30 10:02:44.300	False	True
1052005818	1052005737	2000116305030	734091	1		Darum geht es nicht. Es geht um Überwachung.	2020-03-30 10:31:52.080	True	False
1052011502		2000116305030	632330	1		Jetzt werden an den Zeitungen die Masken picken, wie anno dazumal die Sonnenfinsternis-Brillen.	2020-03-30 11:23:57.600	False	True
1052011731		2000116305030	733373	1		Ja wo ist der RO Faktor jetzt?  Er soll kleiner 1 sein. Aber wo liegt er jetzt?	2020-03-30 11:25:25.903	False	True
1052014594		2000116305030	229790	1		Planlos und Ängste schüren...	2020-03-30 11:44:00.127	False	True
1052015200		2000116305030	569715	1	Auffällig ist, dass die Regierungsaussagen ÜBERHAUPT NICHT mit den extrem sinkenden Wachstumsraten zusammenhängen		2020-03-30 11:48:00.860	True	False
1052016061		2000116305030	636649	1		Finde es gut das es keine Lockerung und Maskenpflicht gibt!	2020-03-30 11:53:15.020	False	True
1052020884	1052020775	2000116305030	83730	1		Im Herbst gibts sicher noch keine Impfung!	2020-03-30 12:35:20.120	False	True
1052022008	1052021629	2000116305030	120526	1		wenns dann soweit is können sie sich ja genüßlich auf die schulter klopfen...	2020-03-30 12:47:08.937	False	True
1052023106		2000116305030	733967	1		Pro Tipp:
Schlafmaske verwenden.
Die braucht man Morgens nur runterziehen	2020-03-30 12:59:22.123	False	True
1052023212	1052022712	2000116305030	97871	1		Ja, ich. Weil er nicht weit genug denkt. Die Todesraten sind nur deshalb so niedrig, weil nicht alle krank werden. Sobald die Bevölkerung durchseucht wird und die Intensivbetten ausgehen, steigt auch die Todesrate bei den unter 50-jährigen.	2020-03-30 13:00:33.040	False	True
1052023976		2000116305030	114435	1		Hat schon jemand das Angebot der Online Bücherei Wien ausprobiert? Jetzt wollte ich mir gleich ein Buch schnappen, dann steht da dass es gerade ausgeliehen wurde. Bei einem E-Book? Wie ist das bitte möglich? Die können sie ja 1000 mal verleihen.	2020-03-30 13:10:15.550	False	True
1057093443	1057093372	2000119010979	634646	1		*wär mir grad auch lieber* 
Morgen Fahne , )	2020-07-29 07:53:05.790	False	True
1057252857	1057252552	2000119112086	733590	1		Aufgrund welcher äußerlichen Aspekte diffamieren sie diese Menschen. Für mich schaut das nämlich wie ein gewöhnlicher Bevölkerungsdurchschnitt aus. Dass man nicht im Anzug oder Festkleid auf eine Massendemo geht ist nachvollziehbar.	2020-08-02 21:05:43.800	False	True
1057570895		2000119306037	702165	1		Normalerweise gehört jetzt für Österreich und Deutschland ein Reise Verbot. Alarmstufe rot.
So wie die es in den Balkan Länder, Schweden, Holland gemacht haben.	2020-08-12 15:14:23.647	False	True
1057585898	1057584387	2000119306037	590147	1		Abgesehen von jenen, die länger zur Genesung brauchen und jenen, die es nicht überleben.	2020-08-12 23:10:58.907	False	True
1057738610		2000119396183	102000	1	HTL Mödling mit 3000 Schülern	das wird lustig...	2020-08-17 10:57:22.503	False	True
1057746253	1057746241	2000119396183	226018	1		guten morgen, so gehts mir auch :)	2020-08-17 13:49:37.267	False	True
1057752700	1057752468	2000119396183	651412	1		Ja entschuldige. Ich hab schon viele bange Anfragen bekommen von Leuten, die hier gar nicht registriert sind.  Oder die, die Nachschub brauchen. Drum muss ich das öfter posten :(

Das schaffst Du schon :)	2020-08-17 16:24:55.010	False	True
1057754439	1057754433	2000119396183	731500	1		:*	2020-08-17 17:13:19.733	False	True
1056302581	1056302446	2000118526728	3457	1		1. Einfachste Sachen: An öffentliche Orten indoor wieder Maske tragen, Lokale möglichst nur im Freien (oder zumindest wie zB in D, wo man seine Kontakdate  bekannt gibt --> schnelle Nachverfolgung), Klimaanlagen aus, Nachtlokale nicht öffnen lassen, Gottesdienste etc auch nur mit Maske, oder im Freien.

2. Ok, und wenn mans laufen lässt und es geht schlecht her, hast Italien oder die USA oder GB. Da wird die Binnenwirtschaft auch nicht toll sein.	2020-07-06 12:00:28.203	True	False
1056338175	1056337701	2000118548666	579079	1	Und der engagierte Kiberer	Zeigt dich danach wegen schwerer Körperverletzung an weil er sich beim Zuschlagen weh getan hat	2020-07-07 11:10:05.003	False	True
1056343639	1056343012	2000118548666	687990	1		Neulich im postillon:
Zitat: So ein Glückspilz! Mann, der seine Maske vergessen hat, findet eine auf der Straße	2020-07-07 13:27:53.357	False	True
1056346844	1056346312	2000118548666	533703	1	Wir brauchen eine WIRTSCHAFT die nicht gleich zusammenbricht, wenn ein paar Wochen nichts passiert.	de gibt's ned

Nichtmal in der Steinzeit konnte es sich der Jäger leisten ein paar Wochen nicht zu jagen. Also dieses "wirtschaftliche" Problem ist weder neu, noch an irgendwelche "Systeme" gekoppelt.


Irgendwer muss irgendwo irgendwas produzieren, verfrachten, liefern, verkaufen - sonst bleibt der Teller leer. Beim Käufer wie beim Verkäufer.	2020-07-07 14:42:03.250	True	False
1077226302		2000128993752	784803	1		Ich kann mir als Bürger auch viel vorstellen und übernehme auch gerne die politische Verantwortung (ein Paradies zur sonstigen rechtlichen Verantwortung wenn man eine verantwortungsvolle Führungsposition inne hätte) und kassiere gerne das volle Politikergehalt. Keine Sorge die coolen Schuhe zahle ich mir schon selbst, sarkasm off	2021-08-17 21:31:32.283	False	True
1078123881	1078123800	2000129408042	702945	1		Du wirst bald nicht mehr genug Geld haben, dir überhaupt etwas zu kaufen, wenn es mit den Maßnahmen so weitergeht.	2021-09-04 14:23:47.653	True	False
1078143162	1078140665	2000129408042	36135	1		Ja, jeder ignorant hat das recht auf seinen holzpatschen und sein Long-Covid.

Have fun !	2021-09-04 21:54:24.947	True	False
1078449614		2000129542531	756957	1	Toller Artikel, wirklich!	Kein Wort zu den völlig eigenständigen Impfpolitiken der Bundesstaaten.	2021-09-10 13:13:30.997	False	True
1078554593	1078529312	2000129584367	746856	1	Das Zitat stammt von Immanuel Kant	Immanuel Kant war ein deutscher Philosoph der Aufklärung. Kant zählt zu den bedeutendsten Vertretern der abendländischen Philosophie. Sein Werk Kritik der reinen Vernunft kennzeichnet einen Wendepunkt in der Philosophiegeschichte und den Beginn der modernen Philosophie. (Wikipedia).	2021-09-13 00:08:52.720	True	False
1078571924		2000129604031	604417	1		An alle freiwillig Ungeimpften. 
Bitte bleibt so willenstark und sagt Nein zur Impfung. 
Bitte infiziert euch, euer supertolles Immunsystem wird euch schon schützen.
So tragt ihr dazu bei, dass die Pandemie endlich ein Ende nimmt.

Achja, einige viele von euch werden sich dabei im Krankenhaus wiederfinden. Aber das ist nicht weiter schlimm. Ihr macht das schon. Und durch einen Schlauch gefüttert zu werden, ist ja gewissermaßen Luxus pur. Dafür zahle ich sehr gerne Steuern.

Also alles richtig gemacht :)	2021-09-13 12:29:55.833	True	False
1078607158	1078606488	2000129628821	737630	1		Gott sei Dank gibt es ja noch offene Grenzen und man dieser "Diktatur" entfliehen. Machen eh viele - Förderungen kassieren und Urlaub dann in der Karibik.	2021-09-14 08:43:54.670	False	True
1078619763		2000129628821	632748	1		Hypothetisch... Man hätte eine Regierung, die ein wenig Verstand besitzt und die Pandemie versteht und nach 1,5 Jahren auch daraus Schüsse ziehen kann. Dann würde man einfach durchgängig dabei bleiben FFP2 Masken zu benutzen. Egal für wen und wo und würde einen feuchten Dreck auf etwaige Besserwisser geben.
Aber ja... Hypothetisch	2021-09-14 12:23:12.820	False	True
1072856060	1072855439	2000126864898	515109	1		Die letzten Fesseln für die Wirtschaft müssen die nächsten Wochen beseitigt werden:
- Friseuren sind noch Fesseln auferlegt
- Nachtgastronomie geschlossen
- Veranstaltungen im vollem Umfang erlauben
- Maskenpflicht hemmt indirekt auch die Wirtschaft

Dank Impffortschritt werden wir in weniger Wochen Zahlen wie Israel haben. Also eine 7-Tages-Inzidenz zwischen zwei und fünf.
In einem Monat ist schon jeder zumindest 1x geimpft, der das möchte. 70-80 Prozent sind dann schon immun, wenn man die Genesenen bzw. jene mit Antikörper dazuzählt.	2021-05-23 15:35:40.433	True	False
1052854014		2000116819342	567167	1		Merci Cherie, deine Liebe war schön.	2020-04-14 09:07:53.840	False	True
1052891856		2000116819342	515788	1		Was für eine scheiß Welt. Tests und Co für einen Haufen Fußballspieler.

Selbst einem Fußballfan wie mir wird da einfach nur schlecht.	2020-04-14 20:22:48.700	False	True
1052893973		2000116837925	54010	1	Die meisten Linken	hier sind, von der Objektivität her, fast schon religiöse Fanatiker und sind gefangen im Käfig der Intoletanz gegenüber Andersdenkenden. Eigentlich arm.	2020-04-14 21:00:14.117	False	True
1052896696	1052895843	2000116837925	693058	1		Ich habe einige davon gelesen zumindest das BVG und der Vorposter hat recht	2020-04-14 21:59:04.583	False	True
1052900034	1052894660	2000116819342	691463	1	Und freitags klatscht Ihre Tochter dann immer ganz artig für Greta, richtig?		2020-04-14 23:03:44.150	False	True
1052903126	1052903111	2000116819342	728180	1		Ischgl ist uns überlegen	2020-04-15 00:40:22.440	False	True
1052913254	1052908613	2000116740663	607005	1		Ich vermute, bei Ihnen liegt das Problem woanders.	2020-04-15 09:57:04.393	False	True
1060136113		2000120816680	682641	1		Na schau als vor dem Lockown Infos betreffend einer Ausgangssperre durchsickerten , wurde soweit entschärft dass es gerade noch keine Ausgangssperre war.
Bin mir ziemlich sicher dass ohne dieses Durchsickern es zu einer Aysgangssperre gekommen wäre	2020-10-11 11:39:54.457	True	False
1060183100	1060183034	2000120816680	505133	1		Bitte schön

https://www.derstandard.at/jetzt/livebericht/2000120833582/ischgl-expertenkommission-praesentiert-bericht-salzburg-verbietet-veranstaltungen-im-tennengau?responsive=false	2020-10-12 06:36:12.820	False	True
1060208328		2000120833582	8008	1		unverantwortlich: kinder für 30 minuten in volle busse zu stecken
kein problem: kinder den rest des tages in volle klassen zu stecken	2020-10-12 15:45:36.770	False	True
1060217858		2000120833582	653101	1		cooler, wirklich sinnvoller Job, bestmögliche Freundin, grad eine super angenehme und erfolgreiche Laufeinheit mit inspirierender Musik in den Ohren hinter mir, Bauchi gefüllt mit gutem Essen - was will man mehr? :)

*findet sein persönliches 2020 offen gestanden gar nicht sooo schlecht*	2020-10-12 19:48:48.150	True	False
1060218105	1060218064	2000120833582	117313	1		In Sekt ernährt es sich vom Alkohol...	2020-10-12 19:55:02.220	False	True
1060567590		2000121019357	558869	1		*kriegt zum ersten Mal seit Monaten wieder einmal eine Kronen Zeitung in die Dinger*
*liest die Leserbriefe*
*ist schockiert ob des Radikalisierungsgrades der Kroneleser*	2020-10-19 18:55:43.670	False	True
1060580080		2000121019357	745980	1	Umfrage:	Rot: Es wird in den nächsten Jahre brauchbare Schnelltests oder Medikamente oder Impfungen geben.

Grün: Wird es nicht.

Ich bin eindeutig für grün.	2020-10-19 23:15:46.047	True	False
1056349936		2000118548666	77300	1		Die Aufweichung der Maskenpflicht war eh ein Holler, hoffe die anderen Bundesländer ziehen bald nach.	2020-07-07 16:10:11.777	True	False
1056361430		2000118548666	740792	1		Ich dachte immer das ist eine Medien gemachte Hysterie. Ich war einer der Leugner, ich geb es zu! Aber jetzt seh ich es. Vor lauter Angst wollt ich es nicht wahrhaben. Aber das Sterben hat längst schon begonnen. Es wird sich immer weiter ausbreiten und es gibt nichts was wir dagegen tun können. In den öffentlichen Verkehrsmitteln hör ich die Leute schon husten.sie sind noch nicht schwer krank, merken es gar nicht. Und doch stecken sie uns alle bereits an. Es geht grade erst los. Doe Inkunationszeit kann 9 Tage u mehr dauern. Und dann geht's los. Jeder der in dieser Zeit draußen ist wird sterben. Alle auf einmal. Ich weiß nicht mehr was ich sagen soll. Bitte schützt euch Leute. Kämpft um euer Leben!	2020-07-07 21:58:47.500	True	False
1056410064	1056409557	2000118597212	732036	1		Danke! Ich hab es so satt - Bei Covid-19 wird jedesmal gefragt "an oder mit". Aber bei Vergleichen interessiert es nie jemanden wie die Zahlen zur Influenza entstehen.	2020-07-09 11:46:17.037	False	True
1056432182	1056431977	2000118597212	703929	1		Knie nieder vor dem Altar seiner Geiligkeit, dem vom Drogendealer Gesalbten!	2020-07-09 23:46:40.230	True	False
1056520358	1056520274	2000118659362	151119	1		stimmt. und danach war man froh, dass diese ausländerInnen das pfingstwochenende und so wieder angereist sind :-)	2020-07-12 22:51:09.320	False	True
1056522351	1056521804	2000118659362	701916	1	"Laßt es uns wie der Schweden machen"	Über 65jährige verrecken lassen, weil Spitäler für junge, fitte reserviert sind? Nö, danke, wir hatten unsere Eugenik bereits- kein Bedarf auf Wiederholung.	2020-07-13 01:39:34.630	True	False
1056535584	1056535422	2000118670364	741809	1		Schreib nicht an der Faktenlage vorbei: Das Betrtungsverbot für Betriebe war nichts anderes als eine generelle Betriebsschließung und diese scheinheilige Formulierung diente zu nichts anderem, als dazu, sich ungerechtfertigt vor der Entschädigung zu drücken!	2020-07-13 13:41:04.627	True	False
